,Unnamed: 0.1,Unnamed: 0,text,scores,boxes,centroid,source,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link
1144,1144,1153,mie ayam &,0.9832667112350464,"[[1313.0, 823.0], [1394.0, 828.0], [1393.0, 850.0], [1312.0, 845.0]]",POINT (1353 836.5),"https://www.google.com/maps/@-6.920487,106.9352525,21z?",,,,,,,,,,,
1145,1145,1154,egobgleis solo o,0.9191336631774902,"[[955.0, 848.0], [1101.0, 839.0], [1103.0, 867.0], [957.0, 876.0]]",POINT (1029 857.5),"https://www.google.com/maps/@-6.920487,106.9352525,21z?",,,,,,,,,,,
1146,1146,1155,juk,0.6620574593544006,"[[1871.0, 848.0], [1914.0, 842.0], [1917.0, 864.0], [1874.0, 870.0]]",POINT (1894 856),"https://www.google.com/maps/@-6.920487,106.9352525,21z?",,,,,,,,,,,
1147,1147,1156,y atm,0.8970659971237183,"[[1249.0, 21.0], [1326.0, 26.0], [1325.0, 48.0], [1248.0, 43.0]]",POINT (1287 34.5),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1148,1148,1157,17,0.5075679421424866,"[[430.0, 30.0], [444.0, 30.0], [444.0, 44.0], [430.0, 44.0]]",POINT (437 37),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1149,1149,1158,museum j  transportasi umum,0.9617289900779724,"[[890.0, 24.0], [1164.0, 24.0], [1164.0, 50.0], [890.0, 50.0]]",POINT (1027 37),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1150,1150,1159,kota sukabum,0.95851868391037,"[[1488.0, 104.0], [1578.0, 104.0], [1578.0, 118.0], [1488.0, 118.0]]",POINT (1533 111),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1151,1151,1160,kost ijo,0.9724513292312622,"[[86.0, 165.0], [168.0, 165.0], [168.0, 193.0], [86.0, 193.0]]",POINT (127 179),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1152,1152,1161,9c o,0.9732195734977722,"[[1164.0, 249.0], [1214.0, 249.0], [1214.0, 279.0], [1164.0, 279.0]]",POINT (1189 264),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1153,1153,1162,o warung sima,0.9276003241539,"[[787.0, 683.0], [912.0, 688.0], [912.0, 710.0], [786.0, 705.0]]",POINT (849.2307460346179 696.5138411434775),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1154,1154,1163,sdn kebonjati,0.9705538749694824,"[[1398.0, 689.0], [1521.0, 700.0], [1518.0, 728.0], [1395.0, 717.0]]",POINT (1458 708.5),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1155,1155,1164,siliwangi,0.9543102383613586,"[[1667.0, 746.0], [1695.0, 751.0], [1679.0, 855.0], [1651.0, 850.0]]",POINT (1673 800.5),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1156,1156,1165,+),0.9218246936798096,"[[1870.0, 787.0], [1902.0, 778.0], [1909.0, 803.0], [1878.0, 813.0]]",POINT (1889.614065180103 795.2433771679055),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1157,1157,1166,41,0.7744409441947937,"[[180.0, 861.0], [200.0, 861.0], [200.0, 879.0], [180.0, 879.0]]",POINT (190 870),"https://www.google.com/maps/@-6.9198912,106.9352525,21z?",,,,,,,,,,,
1158,1158,1167,transportasi umum  apotek,0.9755696654319764,"[[992.0, 24.0], [1256.0, 24.0], [1256.0, 50.0], [992.0, 50.0]]",POINT (1124 37),"https://www.google.com/maps/@-6.9192954,106.9352525,21z?",,,,,,,,,,,
1159,1159,1168,( atm,0.8147706985473633,"[[1250.0, 24.0], [1324.0, 26.0], [1324.0, 48.0], [1249.0, 46.0]]",POINT (1286.7418699186992 36.02439024390244),"https://www.google.com/maps/@-6.9192954,106.9352525,21z?",,,,,,,,,,,
1160,1160,1169,tan o,0.8583429455757141,"[[68.0, 618.0], [134.0, 618.0], [134.0, 656.0], [68.0, 656.0]]",POINT (101 637),"https://www.google.com/maps/@-6.9192954,106.9352525,21z?",,,,,,,,,,,
1161,1161,1170,iwangi,0.9845479130744934,"[[1819.0, 766.0], [1848.0, 771.0], [1835.0, 845.0], [1806.0, 840.0]]",POINT (1827 805.5),"https://www.google.com/maps/@-6.9192954,106.9352525,21z?",,,,,,,,,,,
1162,1162,1171,q,0.9426971077919006,"[[376.0, 24.0], [394.0, 24.0], [394.0, 44.0], [376.0, 44.0]]",POINT (385 34),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1163,1163,1172,[ rekomendasi aktivitas,0.951016128063202,"[[698.0, 30.0], [866.0, 30.0], [866.0, 44.0], [698.0, 44.0]]",POINT (782 37),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1164,1164,1173,museum transportasi umumapotek,0.9885661005973816,"[[886.0, 28.0], [1250.0, 28.0], [1250.0, 48.0], [886.0, 48.0]]",POINT (1068 38),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1165,1165,1174,stn atm,0.7936668395996094,"[[1266.0, 28.0], [1322.0, 28.0], [1322.0, 48.0], [1266.0, 48.0]]",POINT (1294 38),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1166,1166,1175,pertama-krister,0.9689106345176696,"[[1434.0, 217.0], [1530.0, 217.0], [1530.0, 231.0], [1434.0, 231.0]]",POINT (1482 224),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1167,1167,1176,bascam dtd,0.9830953478813172,"[[1588.0, 209.0], [1702.0, 209.0], [1702.0, 231.0], [1588.0, 231.0]]",POINT (1645 220),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1168,1168,1177,hotel hantu o,0.9638137221336364,"[[735.0, 321.0], [841.0, 312.0], [843.0, 336.0], [737.0, 345.0]]",POINT (789 328.5),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1169,1169,1178,o,0.5035479664802551,"[[1870.0, 753.0], [1898.0, 753.0], [1898.0, 779.0], [1870.0, 779.0]]",POINT (1884 766),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1170,1170,1179,1,0.7672094702720642,"[[1878.0, 813.0], [1892.0, 813.0], [1892.0, 835.0], [1878.0, 835.0]]",POINT (1885 824),"https://www.google.com/maps/@-6.9186996,106.9352525,21z?",,,,,,,,,,,
1171,1171,1180,mister penyet 2,0.9772468209266664,"[[204.0, 241.0], [328.0, 241.0], [328.0, 263.0], [204.0, 263.0]]",POINT (266 252),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1172,1172,1181,kantor gempita o,0.911473512649536,"[[362.0, 326.0], [491.0, 338.0], [488.0, 366.0], [359.0, 354.0]]",POINT (425 346),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1173,1173,1182,kotasukabum,0.995776891708374,"[[368.0, 355.0], [456.0, 355.0], [456.0, 369.0], [368.0, 369.0]]",POINT (412 362),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1174,1174,1183,kedai kang akung,0.9860578179359436,"[[172.0, 598.0], [318.0, 600.0], [318.0, 622.0], [172.0, 620.0]]",POINT (245 610),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1175,1175,1184,edung putih,0.9794108271598816,"[[70.0, 664.0], [188.0, 664.0], [188.0, 692.0], [70.0, 692.0]]",POINT (129 678),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1176,1176,1185,o sma muhammadiyah,0.9628955125808716,"[[972.0, 688.0], [1138.0, 688.0], [1138.0, 714.0], [972.0, 714.0]]",POINT (1055 701),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1177,1177,1186,poseiainerven,0.6232661008834839,"[[1326.0, 736.0], [1460.0, 736.0], [1460.0, 777.0], [1326.0, 777.0]]",POINT (1393 756.5),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1178,1178,1187,49,0.5591265559196472,"[[168.0, 761.0], [190.0, 761.0], [190.0, 779.0], [168.0, 779.0]]",POINT (179 770),"https://www.google.com/maps/@-6.9181038,106.9352525,21z?",,,,,,,,,,,
1179,1179,1188,transportasi umum ( apotek ( atm,0.9123433828353882,"[[992.0, 24.0], [1326.0, 24.0], [1326.0, 50.0], [992.0, 50.0]]",POINT (1159 37),"https://www.google.com/maps/@-6.917508,106.9352525,21z?",,,,,,,,,,,
1180,1180,1189,rai raka laundry o,0.981663703918457,"[[1708.0, 155.0], [1842.0, 155.0], [1842.0, 183.0], [1708.0, 183.0]]",POINT (1775 169),"https://www.google.com/maps/@-6.917508,106.9352525,21z?",,,,,,,,,,,
1181,1181,1190,o bengkel aceng,0.9494484066963196,"[[329.0, 259.0], [452.0, 263.0], [451.0, 287.0], [328.0, 283.0]]",POINT (390 273),"https://www.google.com/maps/@-6.917508,106.9352525,21z?",,,,,,,,,,,
1182,1182,1191,ruko grey,0.9776597023010254,"[[224.0, 777.0], [316.0, 777.0], [316.0, 799.0], [224.0, 799.0]]",POINT (270 788),"https://www.google.com/maps/@-6.917508,106.9352525,21z?",,,,,,,,,,,
1183,1183,1192,apotek 2 bintang,0.9825520515441896,"[[248.0, 859.0], [388.0, 859.0], [388.0, 881.0], [248.0, 881.0]]",POINT (318 870),"https://www.google.com/maps/@-6.917508,106.9352525,21z?",,,,,,,,,,,
1184,1184,1193,transportasi umum )( apotek,0.9544644951820374,"[[992.0, 24.0], [1254.0, 26.0], [1254.0, 48.0], [992.0, 46.0]]",POINT (1123 36),"https://www.google.com/maps/@-6.9169122,106.9352525,21z?",,,,,,,,,,,
1185,1185,1194,en atm,0.8086015582084656,"[[1258.0, 28.0], [1326.0, 28.0], [1326.0, 48.0], [1258.0, 48.0]]",POINT (1292 38),"https://www.google.com/maps/@-6.9169122,106.9352525,21z?",,,,,,,,,,,
1186,1186,1195,kapegepe w,0.9443439245224,"[[1812.0, 318.0], [1915.0, 328.0], [1912.0, 356.0], [1809.0, 346.0]]",POINT (1862 337),"https://www.google.com/maps/@-6.9169122,106.9352525,21z?",,,,,,,,,,,
1187,1187,1196,ferdiansyah supplier,0.9738439917564392,"[[1542.0, 839.0], [1680.0, 841.0], [1680.0, 861.0], [1542.0, 859.0]]",POINT (1611 850),"https://www.google.com/maps/@-6.9169122,106.9352525,21z?",,,,,,,,,,,
1188,1188,1197,gula semut arer,0.9454052448272704,"[[1576.0, 859.0], [1674.0, 859.0], [1674.0, 873.0], [1576.0, 873.0]]",POINT (1625 866),"https://www.google.com/maps/@-6.9169122,106.9352525,21z?",,,,,,,,,,,
1189,1189,1198,transportasi umum )( apotek,0.9475420117378236,"[[994.0, 24.0], [1254.0, 24.0], [1254.0, 50.0], [994.0, 50.0]]",POINT (1124 37),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1190,1190,1199,n atm,0.8547252416610718,"[[1258.0, 24.0], [1326.0, 26.0], [1325.0, 48.0], [1257.0, 46.0]]",POINT (1291.5 36),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1191,1191,1200,o instalasi bedah sentral,0.9623838663101196,"[[120.0, 171.0], [296.0, 171.0], [296.0, 197.0], [120.0, 197.0]]",POINT (208 184),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1192,1192,1201,rawon tombo lu,0.9997863173484802,"[[1806.0, 165.0], [1916.0, 165.0], [1916.0, 185.0], [1806.0, 185.0]]",POINT (1861 175),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1193,1193,1202,warkop mikhayla,0.992223620414734,"[[1776.0, 532.0], [1910.0, 532.0], [1910.0, 554.0], [1776.0, 554.0]]",POINT (1843 543),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1194,1194,1203,prosus inten sukabumi,0.9848366379737854,"[[1544.0, 552.0], [1722.0, 552.0], [1722.0, 578.0], [1544.0, 578.0]]",POINT (1633 565),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1195,1195,1204,mara cafe o,0.9794161319732666,"[[1577.0, 664.0], [1683.0, 657.0], [1685.0, 685.0], [1579.0, 692.0]]",POINT (1631 674.5),"https://www.google.com/maps/@-6.9163163,106.9352525,21z?",,,,,,,,,,,
1196,1196,1205,siliwangi mang dedi,0.9381834864616394,"[[1620.0, 393.0], [1780.0, 393.0], [1780.0, 421.0], [1620.0, 421.0]]",POINT (1700 407),"https://www.google.com/maps/@-6.9157205,106.9352525,21z?",,,,,,,,,,,
1197,1197,1206,bubui,0.9261699318885804,"[[1718.0, 419.0], [1748.0, 419.0], [1748.0, 433.0], [1718.0, 433.0]]",POINT (1733 426),"https://www.google.com/maps/@-6.9157205,106.9352525,21z?",,,,,,,,,,,
1198,1198,1207,* na,0.5448888540267944,"[[1874.0, 845.0], [1919.0, 845.0], [1919.0, 879.0], [1874.0, 879.0]]",POINT (1896.5 862),"https://www.google.com/maps/@-6.9157205,106.9352525,21z?",,,,,,,,,,,
1199,1199,1208,an sakit,0.9302318096160888,"[[1373.0, 0.0], [1459.0, 19.0], [1449.0, 46.0], [1363.0, 15.0]]",POINT (1414.5486381322958 21.147859922178988),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1200,1200,1209,raden sa,0.9025835394859314,"[[1738.0, 0.0], [1834.0, 12.0], [1828.0, 47.0], [1732.0, 32.0]]",POINT (1783.6960873521384 22.86351228389445),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1201,1201,1210,q,0.8978416323661804,"[[374.0, 24.0], [396.0, 24.0], [396.0, 44.0], [374.0, 44.0]]",POINT (385 34),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1202,1202,1211,transportasi umum ) apotek,0.9734331965446472,"[[990.0, 24.0], [1252.0, 26.0], [1252.0, 48.0], [990.0, 46.0]]",POINT (1121 36),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1203,1203,1212,en atm,0.823190450668335,"[[1258.0, 28.0], [1324.0, 28.0], [1324.0, 48.0], [1258.0, 48.0]]",POINT (1291 38),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1204,1204,1213,syammurin'sr o,0.8388367891311646,"[[972.0, 74.0], [1112.0, 74.0], [1112.0, 116.0], [972.0, 116.0]]",POINT (1042 95),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1205,1205,1214,dins,0.8506240844726562,"[[1034.0, 90.0], [1064.0, 90.0], [1064.0, 104.0], [1034.0, 104.0]]",POINT (1049 97),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1206,1206,1215,indomart bunut,0.963470697402954,"[[1146.0, 92.0], [1252.0, 92.0], [1252.0, 112.0], [1146.0, 112.0]]",POINT (1199 102),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1207,1207,1216,taman bunut,0.9124911427497864,"[[232.0, 183.0], [346.0, 183.0], [346.0, 205.0], [232.0, 205.0]]",POINT (289 194),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1208,1208,1217,sukalaut,0.9957509636878968,"[[1708.0, 259.0], [1762.0, 259.0], [1762.0, 273.0], [1708.0, 273.0]]",POINT (1735 266),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1209,1209,1218,apotek waluya,0.9881804585456848,"[[832.0, 439.0], [952.0, 439.0], [952.0, 460.0], [832.0, 460.0]]",POINT (892 449.5),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1210,1210,1219,cafe agung,0.9929279088974,"[[80.0, 749.0], [182.0, 749.0], [182.0, 771.0], [80.0, 771.0]]",POINT (131 760),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1211,1211,1220,sentral opname,0.9990996718406676,"[[620.0, 781.0], [750.0, 781.0], [750.0, 803.0], [620.0, 803.0]]",POINT (685 792),"https://www.google.com/maps/@-6.9151247,106.9352525,21z?",,,,,,,,,,,
1212,1212,1221,q,0.8978416323661804,"[[374.0, 24.0], [396.0, 24.0], [396.0, 44.0], [374.0, 44.0]]",POINT (385 34),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1213,1213,1222,17,0.5075678825378418,"[[430.0, 30.0], [444.0, 30.0], [444.0, 44.0], [430.0, 44.0]]",POINT (437 37),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1214,1214,1223,butler bar & bistro,0.9634024500846864,"[[906.0, 50.0], [1044.0, 50.0], [1044.0, 70.0], [906.0, 70.0]]",POINT (975 60),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1215,1215,1224,. siliwangi,0.9710862636566162,"[[1296.0, 107.0], [1326.0, 100.0], [1350.0, 204.0], [1320.0, 211.0]]",POINT (1323 155.5),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1216,1216,1225,toko pakaian,0.999887466430664,"[[1056.0, 146.0], [1124.0, 146.0], [1124.0, 165.0], [1056.0, 165.0]]",POINT (1090 155.5),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1217,1217,1226,akit,0.9984983801841736,"[[74.0, 668.0], [118.0, 668.0], [118.0, 690.0], [74.0, 690.0]]",POINT (96 679),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1218,1218,1227,away market o,0.9865331053733826,"[[814.0, 785.0], [924.0, 785.0], [924.0, 807.0], [814.0, 807.0]]",POINT (869 796),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1219,1219,1228,-,0.8685031533241272,"[[1878.0, 813.0], [1894.0, 813.0], [1894.0, 835.0], [1878.0, 835.0]]",POINT (1886 824),"https://www.google.com/maps/@-6.9145289,106.9352525,21z?",,,,,,,,,,,
1220,1220,1229,q,0.8978416323661804,"[[374.0, 24.0], [396.0, 24.0], [396.0, 44.0], [374.0, 44.0]]",POINT (385 34),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1221,1221,1230,transportasi umum )( apotek,0.9706689715385436,"[[992.0, 24.0], [1256.0, 26.0], [1256.0, 48.0], [992.0, 46.0]]",POINT (1124 36),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1222,1222,1231,17,0.5075678825378418,"[[430.0, 30.0], [444.0, 30.0], [444.0, 44.0], [430.0, 44.0]]",POINT (437 37),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1223,1223,1232,n atm,0.9820715188980104,"[[1250.0, 28.0], [1326.0, 28.0], [1326.0, 48.0], [1250.0, 48.0]]",POINT (1288 38),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1224,1224,1233,vangi,0.9418555498123168,"[[968.0, 61.0], [996.0, 56.0], [1008.0, 110.0], [980.0, 116.0]]",POINT (987.9664991624791 85.7922948073702),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1225,1225,1234,viesta coffee & dining,0.973202109336853,"[[712.0, 243.0], [882.0, 239.0], [882.0, 265.0], [712.0, 269.0]]",POINT (797 254),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1226,1226,1235,posaja drop,0.9770191311836244,"[[625.0, 498.0], [733.0, 507.0], [731.0, 529.0], [623.0, 520.0]]",POINT (678 513.5),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1227,1227,1236,point sukabumi,0.9639045596122742,"[[608.0, 522.0], [704.0, 522.0], [704.0, 536.0], [608.0, 536.0]]",POINT (656 529),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1228,1228,1237,-,0.6095721125602722,"[[1878.0, 815.0], [1894.0, 815.0], [1894.0, 835.0], [1878.0, 835.0]]",POINT (1886 825),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1229,1229,1238,bp trans travel o,0.956750750541687,"[[956.0, 867.0], [1084.0, 867.0], [1084.0, 889.0], [956.0, 889.0]]",POINT (1020 878),"https://www.google.com/maps/@-6.9139331,106.9352525,21z?",,,,,,,,,,,
1230,1230,1239,17,0.5075678825378418,"[[430.0, 30.0], [444.0, 30.0], [444.0, 44.0], [430.0, 44.0]]",POINT (437 37),"https://www.google.com/maps/@-6.9133373,106.9352525,21z?",,,,,,,,,,,
1231,1231,1240,en atm,0.8086016178131104,"[[1258.0, 28.0], [1326.0, 28.0], [1326.0, 48.0], [1258.0, 48.0]]",POINT (1292 38),"https://www.google.com/maps/@-6.9133373,106.9352525,21z?",,,,,,,,,,,
1232,1232,1241,. siliwangi,0.976521134376526,"[[693.0, 77.0], [721.0, 72.0], [737.0, 178.0], [709.0, 183.0]]",POINT (715 127.5),"https://www.google.com/maps/@-6.9133373,106.9352525,21z?",,,,,,,,,,,
1233,1233,1242,kupat sayur ibu tini,0.9728098511695862,"[[403.0, 432.0], [561.0, 441.0], [559.0, 467.0], [401.0, 458.0]]",POINT (481 449.5),"https://www.google.com/maps/@-6.9133373,106.9352525,21z?",,,,,,,,,,,
1234,1234,1243,q.mapat,0.9665423631668092,"[[740.0, 578.0], [796.0, 578.0], [796.0, 592.0], [740.0, 592.0]]",POINT (768 585),"https://www.google.com/maps/@-6.9133373,106.9352525,21z?",,,,,,,,,,,
1235,1235,1244,transportasi umum ) apotek,0.9642269611358644,"[[996.0, 28.0], [1256.0, 28.0], [1256.0, 48.0], [996.0, 48.0]]",POINT (1126 38),"https://www.google.com/maps/@-6.9127415,106.9352525,21z?",,,,,,,,,,,
1236,1236,1245,n atm,0.9820715188980104,"[[1250.0, 28.0], [1326.0, 28.0], [1326.0, 48.0], [1250.0, 48.0]]",POINT (1288 38),"https://www.google.com/maps/@-6.9127415,106.9352525,21z?",,,,,,,,,,,
1237,1237,1246,liwet nyonya zen,0.9998794794082642,"[[588.0, 387.0], [700.0, 387.0], [700.0, 407.0], [588.0, 407.0]]",POINT (644 397),"https://www.google.com/maps/@-6.9127415,106.9352525,21z?",,,,,,,,,,,
1238,1238,1247,siliwangi,0.980783462524414,"[[688.0, 773.0], [710.0, 773.0], [710.0, 875.0], [688.0, 875.0]]",POINT (699 824),"https://www.google.com/maps/@-6.9127415,106.9352525,21z?",,,,,,,,,,,
1239,1239,1248,s,0.6366039514541626,"[[804.0, 4.0], [840.0, 4.0], [840.0, 20.0], [804.0, 20.0]]",POINT (822 12),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1240,1240,1249,17,0.5075678825378418,"[[430.0, 30.0], [444.0, 30.0], [444.0, 44.0], [430.0, 44.0]]",POINT (437 37),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1241,1241,1250,transportasi umum )( apotek),0.9551660418510436,"[[994.0, 24.0], [1256.0, 26.0], [1256.0, 48.0], [994.0, 46.0]]",POINT (1125 36),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1242,1242,1251,en atm,0.8086015582084656,"[[1258.0, 28.0], [1326.0, 28.0], [1326.0, 48.0], [1258.0, 48.0]]",POINT (1292 38),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1243,1243,1252,rumah ki,0.9631508588790894,"[[1854.0, 251.0], [1918.0, 251.0], [1918.0, 273.0], [1854.0, 273.0]]",POINT (1886 262),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1244,1244,1253,prima vista suka,0.999853253364563,"[[1814.0, 331.0], [1916.0, 331.0], [1916.0, 351.0], [1814.0, 351.0]]",POINT (1865 341),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1245,1245,1254,bubul,0.8504341244697571,"[[488.0, 616.0], [518.0, 616.0], [518.0, 632.0], [488.0, 632.0]]",POINT (503 624),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1246,1246,1255,g eund!puy unsoy,0.5238494873046875,"[[1549.0, 648.0], [1691.0, 639.0], [1693.0, 667.0], [1551.0, 676.0]]",POINT (1621 657.5),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1247,1247,1256,siliwangi,0.9786580204963684,"[[751.0, 793.0], [771.0, 795.0], [761.0, 890.0], [741.0, 888.0]]",POINT (756 841.5),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1248,1248,1257,-,0.8685031533241272,"[[1878.0, 813.0], [1894.0, 813.0], [1894.0, 835.0], [1878.0, 835.0]]",POINT (1886 824),"https://www.google.com/maps/@-6.9121457,106.9352525,21z?",,,,,,,,,,,
1249,1249,1258,stn atm,0.792201578617096,"[[1266.0, 28.0], [1324.0, 28.0], [1324.0, 48.0], [1266.0, 48.0]]",POINT (1295 38),"https://www.google.com/maps/@-6.9115499,106.9352525,21z?",,,,,,,,,,,
1250,1250,1259,sim sukabu,0.9524612426757812,"[[680.0, 221.0], [762.0, 221.0], [762.0, 235.0], [680.0, 235.0]]",POINT (721 228),"https://www.google.com/maps/@-6.9115499,106.9352525,21z?",,,,,,,,,,,
1251,1251,1260,taman sari,0.9606249928474426,"[[314.0, 510.0], [386.0, 510.0], [386.0, 530.0], [314.0, 530.0]]",POINT (350 520),"https://www.google.com/maps/@-6.9115499,106.9352525,21z?",,,,,,,,,,,
